TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
37	0.01998	2.69864	1.86079	3.41196	4.92442	4.62271	4.49515	6.50712	6.69853	6.41873	1.44411	1.60843	1.43787	2.40999	2.16073	3.47595	3.69242	1.93337	5.24168	5.07966	1.13961	1.51132	2.54957	5.39752	1.21461	5.18899	2.10045	1.76824	4.35741	4.16282	5.00692	4.3349	4.40218	1.71085	4.45368	5.01118	3.69298	4.23099	4.0887
38	0.02052	2.69852	1.86068	3.41147	4.92396	4.622	4.49501	6.50554	6.69931	6.41953	1.44404	1.60845	1.43786	2.41002	2.16077	3.47537	3.6917	1.93343	5.24232	5.08028	1.13958	1.51131	2.5495	5.39832	1.21465	5.18961	2.10026	1.76823	4.35721	4.16236	5.00613	4.33412	4.40304	1.71081	4.45218	5.01199	3.69289	4.23088	4.08861
39	0.02106	2.69838	1.86056	3.41097	4.9235	4.6213	4.49486	6.50405	6.70002	6.42027	1.44396	1.60849	1.43786	2.41004	2.16081	3.47479	3.691	1.93349	5.24291	5.08085	1.13955	1.51129	2.54943	5.39907	1.21469	5.19016	2.10008	1.76822	4.35701	4.16191	5.00536	4.33335	4.40383	1.71078	4.45078	5.01275	3.6928	4.23077	4.08852
40	0.0216	2.69825	1.86044	3.41048	4.92304	4.62061	4.49472	6.50263	6.70069	6.42096	1.44388	1.60852	1.43786	2.41007	2.16085	3.47422	3.6903	1.93355	5.24345	5.08137	1.13953	1.51128	2.54935	5.39976	1.21473	5.19068	2.09991	1.76822	4.3568	4.16145	5.00461	4.33259	4.40457	1.71076	4.44945	5.01345	3.6927	4.23065	4.08843
41	0.02214	2.6981	1.86031	3.40998	4.92259	4.61993	4.49457	6.50129	6.70132	6.4216	1.44381	1.60856	1.43786	2.41008	2.16089	3.47365	3.68961	1.93361	5.24394	5.08186	1.1395	1.51126	2.54927	5.40041	1.21476	5.19114	2.09974	1.76821	4.35661	4.161	5.00387	4.33185	4.40526	1.71075	4.4482	5.01411	3.69261	4.23054	4.08833
42	0.02268	2.69795	1.86019	3.40949	4.92213	4.61926	4.49442	6.50002	6.7019	6.42219	1.44373	1.6086	1.43787	2.4101	2.16092	3.47308	3.68892	1.93367	5.24439	5.0823	1.13947	1.51125	2.54918	5.40101	1.21479	5.19156	2.09958	1.7682	4.35641	4.16054	5.00314	4.33112	4.4059	1.71074	4.44702	5.01471	3.69252	4.23042	4.08824
43	0.02322	2.6978	1.86005	3.409	4.92168	4.6186	4.49427	6.49881	6.70244	6.42274	1.44366	1.60864	1.43788	2.41011	2.16095	3.47251	3.68824	1.93374	5.2448	5.0827	1.13944	1.51124	2.54909	5.40157	1.21481	5.19195	2.09942	1.7682	4.35621	4.16009	5.00242	4.3304	4.4065	1.71075	4.44591	5.01528	3.69242	4.2303	4.08814
44	0.02376	2.69765	1.85992	3.4085	4.92124	4.61795	4.49412	6.49766	6.70294	6.42326	1.44358	1.60869	1.4379	2.41012	2.16098	3.47195	3.68757	1.9338	5.24518	5.08307	1.13942	1.51123	2.549	5.40209	1.21483	5.1923	2.09926	1.76819	4.35602	4.15963	5.0017	4.32968	4.40706	1.71076	4.44485	5.01581	3.69232	4.23018	4.08804
45	0.0243	2.69749	1.85978	3.40801	4.92079	4.6173	4.49397	6.49657	6.7034	6.42374	1.44351	1.60874	1.43791	2.41013	2.16101	3.47139	3.6869	1.93387	5.24552	5.08341	1.13939	1.51122	2.5489	5.40257	1.21485	5.19261	2.09911	1.76818	4.35583	4.15918	5.001	4.32898	4.40757	1.71079	4.44385	5.0163	3.69223	4.23006	4.08794
46	0.02484	2.69732	1.85964	3.40752	4.92035	4.61666	4.49381	6.49553	6.70384	6.42418	1.44343	1.60879	1.43793	2.41013	2.16103	3.47083	3.68623	1.93394	5.24582	5.08372	1.13936	1.51121	2.5488	5.40302	1.21487	5.19289	2.09896	1.76818	4.35564	4.15873	5.00031	4.32828	4.40805	1.71082	4.44291	5.01676	3.69213	4.22994	4.08784
