TimeSlice	Time	LH_AnkleZ	LH_Knee	LH_HipZ
12120	6.5448	-1.77148	-0.382294	-0.625864
12121	6.54534	-1.77148	-0.382268	-0.625855
12122	6.54588	-1.77147	-0.382243	-0.625846
12123	6.54642	-1.77146	-0.382217	-0.625837
12124	6.54696	-1.77146	-0.382192	-0.625828
12125	6.5475	-1.77145	-0.382167	-0.625819
12126	6.54804	-1.77145	-0.382142	-0.62581
12127	6.54858	-1.77144	-0.382117	-0.625801
12128	6.54912	-1.77144	-0.382093	-0.625793
12129	6.54966	-1.77143	-0.382068	-0.625784
12130	6.5502	-1.77142	-0.382044	-0.625776
12131	6.55074	-1.77142	-0.382021	-0.625767
12132	6.55128	-1.77141	-0.381998	-0.625759
12133	6.55182	-1.77141	-0.381975	-0.625751
12134	6.55236	-1.7714	-0.381952	-0.625743
12135	6.5529	-1.77139	-0.381929	-0.625735
12136	6.55344	-1.77139	-0.381907	-0.625727
12137	6.55398	-1.77138	-0.381885	-0.625719
12138	6.55452	-1.77138	-0.381864	-0.625711
12139	6.55506	-1.77137	-0.381842	-0.625703
12140	6.5556	-1.77137	-0.381821	-0.625695
12141	6.55614	-1.77136	-0.3818	-0.625688
12142	6.55668	-1.77135	-0.381779	-0.62568
12143	6.55722	-1.77135	-0.381759	-0.625672
12144	6.55776	-1.77134	-0.381739	-0.625665
12145	6.5583	-1.77134	-0.381718	-0.625658
12146	6.55884	-1.77133	-0.381698	-0.62565
12147	6.55938	-1.77133	-0.381678	-0.625643
12148	6.55992	-1.77132	-0.381659	-0.625636
12149	6.56046	-1.77131	-0.381639	-0.625628
12150	6.561	-1.77131	-0.381619	-0.625621
12151	6.56154	-1.7713	-0.381599	-0.625614
12152	6.56208	-1.7713	-0.38158	-0.625607
12153	6.56262	-1.77129	-0.38156	-0.6256
12154	6.56316	-1.77129	-0.38154	-0.625593
12155	6.5637	-1.77128	-0.381521	-0.625586
12156	6.56424	-1.77128	-0.381501	-0.625579
12157	6.56478	-1.77127	-0.381481	-0.625572
12158	6.56532	-1.77126	-0.381461	-0.625565
12159	6.56586	-1.77126	-0.381442	-0.625559
12160	6.5664	-1.77125	-0.381422	-0.625552
12161	6.56694	-1.77125	-0.381402	-0.625545
12162	6.56748	-1.77124	-0.381382	-0.625538
12163	6.56802	-1.77124	-0.381362	-0.625532
12164	6.56856	-1.77123	-0.381342	-0.625525
12165	6.5691	-1.77123	-0.381322	-0.625519
12166	6.56964	-1.77122	-0.381302	-0.625512
12167	6.57018	-1.77122	-0.381282	-0.625505
12168	6.57072	-1.77121	-0.381261	-0.625499
12169	6.57126	-1.7712	-0.381241	-0.625492
12170	6.5718	-1.7712	-0.381221	-0.625486
12171	6.57234	-1.77119	-0.381202	-0.625479
12172	6.57288	-1.77119	-0.381182	-0.625473
12173	6.57342	-1.77118	-0.381162	-0.625467
12174	6.57396	-1.77118	-0.381142	-0.62546
12175	6.5745	-1.77117	-0.381122	-0.625454
12176	6.57504	-1.77117	-0.381103	-0.625447
12177	6.57558	-1.77116	-0.381084	-0.625441
12178	6.57612	-1.77116	-0.381064	-0.625435
12179	6.57666	-1.77115	-0.381045	-0.625428
12180	6.5772	-1.77115	-0.381026	-0.625422
12181	6.57774	-1.77114	-0.381007	-0.625415
12182	6.57828	-1.77114	-0.380989	-0.625409
12183	6.57882	-1.77113	-0.38097	-0.625403
12184	6.57936	-1.77113	-0.380952	-0.625396
12185	6.5799	-1.77112	-0.380934	-0.62539
12186	6.58044	-1.77112	-0.380916	-0.625384
12187	6.58098	-1.77111	-0.380898	-0.625377
12188	6.58152	-1.77111	-0.38088	-0.625371
12189	6.58206	-1.7711	-0.380863	-0.625364
12190	6.5826	-1.7711	-0.380845	-0.625358
12191	6.58314	-1.77109	-0.380828	-0.625352
12192	6.58368	-1.77109	-0.380811	-0.625345
12193	6.58422	-1.77108	-0.380794	-0.625339
12194	6.58476	-1.77108	-0.380777	-0.625332
12195	6.5853	-1.77107	-0.38076	-0.625326
12196	6.58584	-1.77107	-0.380743	-0.625319
12197	6.58638	-1.77106	-0.380726	-0.625313
12198	6.58692	-1.77106	-0.380709	-0.625307
12199	6.58746	-1.77105	-0.380693	-0.6253
12200	6.588	-1.77105	-0.380676	-0.625294
12201	6.58854	-1.77104	-0.380659	-0.625287
12202	6.58908	-1.77104	-0.380642	-0.62528
12203	6.58962	-1.77103	-0.380625	-0.625274
12204	6.59016	-1.77103	-0.380609	-0.625267
12205	6.5907	-1.77102	-0.380592	-0.625261
12206	6.59124	-1.77102	-0.380575	-0.625254
12207	6.59178	-1.77101	-0.380558	-0.625247
12208	6.59232	-1.77101	-0.380541	-0.625241
12209	6.59286	-1.771	-0.380523	-0.625234
12210	6.5934	-1.771	-0.380506	-0.625227
12211	6.59394	-1.771	-0.380489	-0.625221
12212	6.59448	-1.77099	-0.380472	-0.625214
12213	6.59502	-1.77099	-0.380454	-0.625207
12214	6.59556	-1.77098	-0.380437	-0.6252
12215	6.5961	-1.77098	-0.380419	-0.625193
12216	6.59664	-1.77097	-0.380402	-0.625186
12217	6.59718	-1.77097	-0.380384	-0.62518
12218	6.59772	-1.77096	-0.380366	-0.625173
12219	6.59826	-1.77096	-0.380349	-0.625166
12220	6.5988	-1.77096	-0.380331	-0.625159
12221	6.59934	-1.77095	-0.380313	-0.625152
12222	6.59988	-1.77095	-0.380296	-0.625145
12223	6.60042	-1.77094	-0.380278	-0.625138
12224	6.60096	-1.77094	-0.380261	-0.62513
12225	6.6015	-1.77093	-0.380243	-0.625123
12226	6.60204	-1.77093	-0.380226	-0.625116
